index,clean_text
4408,pessoal ainda tomou tome vacina casos síndrome respiratória aguda grave aumentando infecção pode virar algo sério levar óbito bora tomar
4409,moral chatão viver lugar onde pessoas aceitam praça circo boa cheguei posto antes 13h vacinada 15 40h pessoa clt faz pai chegou pouco tarde quase vacina prioridade
4410,liberou fascismo brasil então ter enraizado movimento anti vacina brasil bem pensando bem sido possível outro
4411,sarampo paulo vacina bebês após surtos exterior
4412,obrigada vacina covid reação astrazeneca
4413,parece atropelada sei treino hoje pois 1 semana ir vacina
4414,medico maravilhoso hoje consulta dizendo culpa direita pessoas querem tomar vacina antes sala espera gada falando merda situação israel x irã
4415,vacina hj jeito q tratada hospital flebite q poderia ter virado tromboflebite tão inchado vermelho dolorido tava braço ngm tirou acesso 5 dias seguidos
4416,quero ver quantos veículos vão traduzir mal porcamente fda aprovou vacina contra aids porque matérias gringas chamam tudo shot opção prep injetável maior intervalo aplicação
4417,vale lembrar vacina aprovada anvisa 2 anos g1 globo saude notici
4418,tava aguardando pra tomar vacina hepatite padrona lado mandou demora né gripe rápida respondi demora fazia sentido pq alimentam outro sistema sei quis continuar assunto
4419,opa mal entendi shot vacina
4420,vacina
4421,to aqui espantado duas coisas fda ainda aprova alguma vacina provavelmente última gilead sciences ok
4422,vamos comemorar última vacina vai aprovada fda
4423,deve ter acertado vaso sanguíneo vc fez esforço braço vacina
4424,vacina gripe bem dolorida devia acontecer mds vem aqui aplico direito
4425,sangue bordas bônus onde aplicado vacina tá inchado doendo mto qnd tirei curativo ainda sangue bem mole então parou sangrar msm dps hora aplicação botei compressa fria braço pra aliviar dor inchaço agora esperar
4426,sei enfermeiro ter aplicado mta força braço fininho fraquinho xoxo capenga dois tbm sei q doeu pra caralho qnd aplicou vacina gripe tomem qnd puderem sangrou bastante curativo literalmente deu conta saiu
4427,obrigada pais terem pago vacina hepatite pra mim pequena
4428,claro poderia benéfico pro cedo pro tarde xunga andar 40 poucos ar vez vacina funeral regime
4429,2 semaninhas gripe pra ficar esperto tomem vacina gripal
4430,vacina vagina ladina
4431,ontem tomei vacina cada braço hj tomei bunda
4432,oi novo
4433,tomei vacina gripe amor deus q faça efeito kkkkkkkkkkkkkkkkkkk aceito ficar doente sexta feira pra aparecer milagrosamente curada sábado
4434,olha defendo mto sus quase 2 horas aplicar vacina nao faz sentido nao aplicou pq desistir pq trabalhar
4435,direita distorce tudo favor pautas presidente contra vacina pior crise saúde século quase reelegeu prefeito deixou cidade inundada reelegeu vencendo todas regiões organizamos esperar fim
4436,bom diferença mãe pós vacina reclamei dor área vacina mãe sentiu nada mãe reclamou dor cabeça senti nada conseguiu dormir passou noite acordada consegui acordar akkakkkkk
4437,mãe fim ano passado horrível aí ano pagar vacina 950 reais cada dose
4438,crianças 7 8 anos têm memórias marcantes pandemia revela pesquisa usp citam vacina álcool gel saudade escola lembranças vívidas período
4439,parar enrolar ir tomar vacina
4440,tomar vacina gripe hoje mulher achou braço tiro alvo pqp dor
4441,tomar vacina vc precisa ir fim dia tentar xepa achar enfermeiro distraído insistir outros postos ir outra cidade então vacina disponível pni aí garantir vai ficar reforço 60 anos
4442,vou retornar médica agosto falou sobre vacina dura tipo 10 12 anos aparentemente vai solução
4443,pô literalmente alergia tudo vivia base corticoide pq nenhum antialérgico funcionava aí fiz aql tratamento alergia vacina olha terminei fato vida mudou 100 alergia agr fato situações expecificas raras quase n reação
4444,parece tão bom parece sistema imunológico tá bonzão detectou vacina agiu objetivo
4445,toda santa vez tomo vacina qualquer reação pesada última dose hepatite deixou semana baqueada vamos ver potencial dessa nova dose
4446,jogue lobos voltarei inteiro pq passado gripe pra todos to tossindo igual cachorro velho sim tomei vacina
4447,colega ótimos contrapontos contornou bem papo doido vacina mudar dna falaram sobre países ricos urânio agora falando sobre sus comecei ouvir conversa tavam falando sobre lapa sobre guarulhos consigo narrar papo tão dinâmico
4448,enquanto escrevia post colega atrás mim falou vacina covid muda dna ainda deu tempo mandar terceira guerra tá pra estourar tudo minutos conversa casual passageira lado
4449,tanto vacina vão tomar shot p
4450,sus tudo bom né terminal tiradentes pedir segunda via bilhete único grupo médicos dando vacina gripe ali lado guichê saí vacinada
4451,vou aproveitar ir vacinar hoje vamos ver quão bem lido vacina derruba
4452,vacina tomada
4453,ainda tomei vacina gripando novo
4454,pior tomei vacina gripei seguida kkkkkk
4455,vacina apenas conspiração big pharma pra ver bundinha
4456,nome vacina dengue qdenga brasil maravilhoso
4457,principal responsável vírus influenza casos srag causados vírus paulo passaram 983 janeiro maio 2024 1 754 período 2025 segundo coordenadoria vigilância saúde covisa proteja vacina contra vírus disponível sus
4458,ontem tomei vacina gripe segunda dose hepatite b vacinem
4459,vacina bcg braço sheila
4460,tomei vacina gripe 2 minutos dentro estação metrô
4461,reação vacina tão forte forças nada hoje pqp
4462,tomei vacina gripe ontem finalmente hoje acordei parece atropelaram trator
4463,cada dia medo tosse voltando tudo gente juro enrolem tomar vacina gripe porque top piores recuperação maldita influenza derruba sintomas ainda ficam igual encosto corpo
4464,vacina trabalho meninasssss
4465,zoster contagiosa risco pra nunca tomou vacina catapora todo mundo catapora têm zoster maioria pessoas fica adormecido ficava gatilho muitas vezes estresse tá estressado porque ficou maluco k
4466,outro dia li vacina entraria rol sus 2026 provavelmente tentativa capitalizar medo galera fazê los pagar 2k vacina privada antes
4467,respondeu twitter
4468,ae vacina gripe tomaram tomou toma vergonha cara toma vacina bom dia
4469,almoço hoje vai vacina gripe
4470,vtnc pra ter tomado vacina hepatite b ontem posto deram b
4471,tomei vacina comecei tossir pq devia tá ruim aí to tpm ainda tomei xarope sono ainda chata
4472,vlh parece q bati parte tras cabeça toda força pedra ta doendo pode efeito vacina gripe pq nao bati cabeça nn
4473,2 pessoas pra tomar vacina
4474,quantas doses vacina covid gnt ter tomado 5
4475,q tomei vacina gripe fiquei gripado
4476,pensar invasão mão armada ar principalmente grupo ligações diretas xunga melhor podia possivelmente acontecer democracia tuga deseje capaz vacina precisávamos
4477,estigmatizar ainda comunidade tomem porra vacina evitem sofrimento façam exames detecção ist s tudo gratuitamente sus
4478,vou amanhã catar vacina hepatite
4479,sempre tô frio lembro noite tomar vacina astrazeneca tava congelando dentro pra papo querer cagar cama voluntariamente pq pensei po bosta quente vai esquentar lembrar bosta ia esfriar piorar situação
4480,três aninhos tomando vacina 3x semana pagando querida chocant
4481,amg passar raiva acho q tomou vacina
4482,brasil boletim covid19 data 16 06 25 segunda n infectados 39 297 388 n mortos 716 286 508 casos 4 mortes 24h doses aplicadas vacina 500 510 221 via bsky social bsky app profile cont fonte sec saúde estados
4483,quase disponível vacina campanha específicas pra grupos prioritários tá precisando melhorar
4484,surto hepatite buscar vacina cidade trataram bastante descaso colocando burocracia onde existe resultado esperar 60 dias garantido internet bonito simples prática
4485,óbvio hepatite pode afetar qualquer pessoa surto atual hsh vacina liberada pra reconhecer negligenciar deixar falar precisa finjam aprenderam nada surto mpox 2022
4486,pessoal tomem vacina hepatite
4487,tomei vacina hepatite
4488,vacina contra poliomielite segura salva vidas vacina sim
4489,tudo queria vacina pra bronquiolite chegasse sus logo
4490,hgf acesso portaria rua riachuelo 900 papicu chega portaria precisa ficar fila visitantes fala funcionários vai tomar vacina crie vai dar papel autorização vc vai perguntando chega fica 2 andar
4491,atenção aqui aviso vacina gays bi
4492,atenção mutuals fortaleza vacina hepatite adultos usam prep tá sendo fornecida crie centro referência imunobiológicos especiais governo estado fica localizado hospital infantil albert sabin hias hospital geral fortaleza hgf
4493,cidade sp entendo vacina pode pra todos todas cidades política morte
4494,lembrem graça vacina testa
4495,tomem vacina hepatite doença saco
4496,mano sério prefeitura sp deveria liberar vacina mulheres cis trans porque prática beijo grego ocorre hepatite pode perigoso pra gente
4497,oi bsky social tomei dose vacina alguns anos sus informado duas doses vacinar novamente nesse caso
4498,gostosinho bofe apareceu jornal nacional tomando vacina
4499,parente falando tomou vacina gripe pq sei tomou vacina pegou gripe causa disso nunca vou perdoar extrema direita ter importado discurso antivaxx merda
4500,aguardando vacinas covid todas idades hospitais lotados vão liberar vacina pra quiser tomar governo bolsonaro negacionisda precisa exemplo
4501,criança vacina criança desprotegida vacinem crianças
4502,hoje gatinhas tomar vacina cara vou falar mundo irá acabar meia noite
4503,tomem vacina gripe vadias tomei
4504,araras soma 6 mortes gripe neste ano 5 tomaram vacina
4505,queria tomar vacina gripe tô pedido médico cid desde maio consegui tomar ainda pq sempre fico meio estranho algum quadro respiratório
4506,vontade falar porra legal galera aqui tá adoecendo vacina
4507,vem vem vem todo mundo vacinar vacinar força vacina sempre brasil
4508,coisa horrenda algoritmo youtube engajo vídeo diva pop maquiagem corte novelas séries acabei receber nada vídeo antivax mãe achando ruim vacina covid obrigatória pra bebês 6 meses
4509,tomei vacina gripe hoje
4510,nada vai acontecer infeliz fez inumeras confissoes publicas nao ia comprar vacina contea medidas sanitarias milhares pessoas incluindo seguidores morreram necessidade nada aconteceu
4511,ubs tomar vacina gripe covid deram gripe disseram covid agora grupos prioritários
4512,boletim atualizado covid19 brasil fonte sec saúde estados data 17 06 2025 n infectados 39 297 888 n mortos 716 290 500 casos 4 mortes 24h doses aplicadas vacina 500 510 999
4513,tentar amizade diva ubs pra fazer corre vacina
4514,acabou vacina covid postinho feia
4515,amig pq vc odeia tomar vacina
4516,vacina gripe 60 custa 250 brasil tacaro demais
4517,unimed oferece vacina contra vsr idosos
4518,inacreditável existir vacina gripe graça neste país pessoas tomarem melhora imunidade melhora quadro alérgico além proteger contra vários tipos gripe governo ainda sair atrás tentando vacinar pessoas juro inacreditável
4519,pgr desarquiva relatório cpi covid 19 preciso indiciar inelegível morte 700 mil vidas mortes evitáveis senão recusado comprar vacina fazer campanha contra vacina ciência assim ministros saúde principalmente dois últimos
4520,yay vacina tomei vacina
4521,assim vamos enviar vacina pra palestina tempo continuar comprando armamento israel
4522,tento kk tomei vacina gripe imunidade lixo
4523,tomem vacina gripe galeura
4524,imunidade baixa vacina adianta precisa dieta nutritiva exercícios físicos tempo pra viver pois stress exaustão etc portas óbvias entrada pra todo tipo doença
4525,tomei duas vacinas hj amanhã volto cartão vacinação criança pra saber preciso tomar caralho gostoso tomar vacina graça bicho
4526,infelizmente tombada reação vacina gripe
4527,bom demais tomar vacina
4528,amg preciso odeio tomar vacina
4529,preocupante taxa evasão primeira segunda dose vacina tríplice viral sarampo caxumba rubéola ultrapassa 50 14 estados brasileiros acre pará amapá maranhão mato grosso sul www campograndenews br saude bem
4530,tomei vacina gripe terminal joão dias região ainda tomou pessoal sus estará hoje amanhã lá
